정류소ID,모바일ID,정류소명,영문명,시/도,구/군,동,X좌표,Y좌표,경유노선수,경유노선
7021044700,01482,함지초등학교앞,Hamji Elementary School,대구광역시,북구,동천동,12833.5683,3556.161,2,"726, 칠곡1-1"
7021044800,01206,관음중학교(북편),Gwaneum Middle School ,대구광역시,북구,관음동,12832.6959,3556.5646,1,칠곡4
7021044900,01207,관음동행정복지센터앞,Gwaneum-dong Community Service Center,대구광역시,북구,관음동,12832.785931,3556.68846,1,칠곡4
7021045000,01754,교동초등학교앞,Gyodong Elementary School,대구광역시,북구,읍내동,12832.913519,3556.702467,1,칠곡4
7021045100,01244,팔달초등학교,Paldal Elementary School,대구광역시,북구,관문동,12832.622512,3553.826198,1,북구4
7021045200,01636,칠곡경대병원역,Chilgok KNUMC Station,대구광역시,북구,동천동,12833.636859,3557.587124,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021045600,04055,성보교통,Seongbo Transportation Company,대구광역시,북구,검단동,12837.308389,3555.047638,5,"523, 623, 북구1, 순환2, 순환2-1"
7021046300,02915,한양산호아파트건너,Hanyang Sanho Apts,대구광역시,북구,읍내동,12833.2953,3556.5456,2,"708, 칠곡1"
7021046500,09213,매천초교(매천역)2,Maecheon Elementary School(Maecheon Station),대구광역시,북구,관문동,12832.54362,3554.740601,6,"7250, 730, 급행7, 북구1, 칠곡2, 칠곡4"
7021046600,05354,칠곡그린파크2,Chilgok Green Park,대구광역시,북구,구암동,12833.823252,3556.581591,5,"706, 937, 북구1, 칠곡1, 칠곡2"
7021047000,01553,강북중학교앞,Gangbuk Middle School,대구광역시,북구,구암동,12833.9429,3556.3558,1,726
7021047100,01926,유통단지회차지,Distribution Complex,대구광역시,북구,산격2동,12836.3678,3554.4895,6,"304, 306, 323, 323-1, 349, 413"
7021047200,01242,매천시장지하차도,Maecheon Market Underpass,대구광역시,북구,관문동,12832.4664,3554.2182,4,"7250, 730, 급행7, 칠곡2"
7021047500,05108,북대구초등학교건너,Bukdaegu Elementary School,대구광역시,북구,산격2동,12836.5676,3554.2505,2,"순환2, 순환2-1"
7021047600,00337,전기재료관2,EleCenteric Material Cmplx,대구광역시,북구,산격2동,12836.4661,3554.2377,2,"순환2, 순환2-1"
7021047700,00336,북대구초등학교앞,Bukdaegu Elementary School,대구광역시,북구,산격2동,12836.6441,3554.2807,2,"순환2, 순환2-1"
7021047800,00342,검단119안전센터(엑스코),Geomdan 119 Center(EXCO),대구광역시,북구,산격2동,12836.8962,3554.4172,2,"순환2, 순환2-1"
7021047900,00343,중소기업관건너,Small and Medium Businesses Hall,대구광역시,북구,산격2동,12837.0047,3554.4709,2,"순환2, 순환2-1"
7021048000,00711,태왕아너스복현건너,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,12837.2041,3554.0088,3,"101-1, 300, 북구1"
7021048100,00710,태왕아너스복현앞,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,12837.2105,3554.0038,3,"101, 300, 북구1"
7021048300,01779,영남종합전기,Yeongnam EleCenteric Co Ltd,대구광역시,북구,읍내동,12833.3467,3557.5665,3,"730, 칠곡3, 팔공3"
7021048400,03184,칠곡경북대병원정문건너,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.85273,3557.293721,1,칠곡3
7021048500,01243,팔달역2,Paldal Station,대구광역시,북구,관문동,12832.877859,3553.846172,3,"730, 북구4, 칠곡2"
7021048600,00139,도시철도대구역건너,Daegu Station,대구광역시,북구,칠성동,12835.926501,3552.625919,1,북구3
7021048700,05033,칠곡경북대병원정문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.865288,3557.296193,1,칠곡3
7021048800,05036,칠곡그린빌2차건너,Chilgok Green Ville 2-cha,대구광역시,북구,구암동,12833.97992,3556.56032,7,"706, 726, 급행2, 급행7, 북구1, 칠곡2, 칠곡4"
7021048900,03039,칠곡그린빌6단지건너,Chilgok Green Ville Apts 6,대구광역시,북구,구암동,12834.0044,3556.6919,4,"706, 칠곡1-1, 칠곡2, 칠곡5"
7021049000,03040,칠곡그린빌6단지앞,Chilgok Green Ville Apts 6,대구광역시,북구,동천동,12834.0157,3556.6962,4,"706, 칠곡1, 칠곡2, 칠곡5"
7021049200,01638,학정청아람1,Hakjeong Chungahram,대구광역시,북구,동천동,12834.20233,3557.080064,1,706
7021049400,01641,연경2,Yeongyeong,대구광역시,북구,무태조야동,12837.048471,3556.543867,1,북구2
7021049500,08474,유통단지회차지2,Distribution Complex,대구광역시,북구,산격2동,12836.3462,3554.43902,6,"304, 306, 323, 323-1, 349, 413"
7021049600,08857,매천대교1,Maecheondaegyo (Bridge),대구광역시,북구,관문동,12832.5215,3553.86062,3,"7250, 730, 칠곡2"
7021049700,08555,무태교,Mutaegyo (Bridge),대구광역시,북구,산격2동,12835.7801,3554.1554,1,349
7021049800,01924,동서변월드메르디앙아파트,Dongseobyeon Worldmeridian Apts,대구광역시,북구,무태조야동,12835.9505,3555.1553,1,706
7021050000,01650,북구어울아트센터앞,Buk-gu Eoul Art Center,대구광역시,북구,관음동,12832.775057,3556.010502,2,"칠곡1-1, 칠곡2"
7021050100,01878,부영5단지,Buyeong Apts 5,대구광역시,북구,동천동,12833.7362,3556.1333,2,"937, 칠곡1-1"
7021050200,04590,학정청아람2,Hakjeong Chungahram,대구광역시,북구,동천동,12834.07682,3557.2667,1,706
7021050300,09218,대구칠곡초등학교건너,Chilgok Elementary School,대구광역시,북구,읍내동,12833.059386,3556.744392,5,"730, 북구1, 칠곡2, 칠곡4, 칠곡5"
7021050400,01573,풋살경기장(50사단),Futsal Stadium,대구광역시,북구,동천동,12833.977766,3557.449549,10,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021050500,01774,칠곡청구타운건너,Chilgok Cheonggu Town,대구광역시,북구,구암동,12833.6778,3555.7983,3,"708, 719, 칠곡1-1"
7021050700,01910,민들레아파트후문앞,Mindeulle Apts,대구광역시,북구,검단동,12837.7443,3554.9899,2,"653, 북구1"
7021050800,01920,민들레아파트후문건너,Mindeulle Apts,대구광역시,북구,검단동,12837.743,3554.9978,2,"653, 북구1"
7021050900,01279,팔거역3,Palgeo Station,대구광역시,북구,동천동,12833.493375,3556.633844,2,"칠곡1, 칠곡4"
7021051000,01280,팔거역4,Palgeo Station,대구광역시,북구,동천동,12833.511465,3556.630328,2,"칠곡1-1, 칠곡4"
7021051100,00358,영남네오빌건너,Yeongnam Neovill,대구광역시,북구,동천동,12833.594184,3556.524071,2,"칠곡1-1, 칠곡4"
7021051200,00424,영남네오빌앞,Yeongnam Neovill,대구광역시,북구,동천동,12833.6057,3556.5136,2,"칠곡1, 칠곡4"
7021051300,01318,칠성고가도로하단,Chilseong Overpass,대구광역시,북구,칠성동,12836.087224,3552.882015,3,"가창2, 동구3, 팔공1"
7021051400,01319,경북농업기술원건너,Gyeongbuk Agricultural Research and Extension Serv,대구광역시,북구,동천동,12833.645,3557.413918,1,칠곡3
7021051500,02453,도남지,Donamji,대구광역시,북구,동천동,12835.18655,3557.890328,1,칠곡5
7021051600,02394,대구예담학교,Daegu Yedam School,대구광역시,북구,동천동,12834.8705,3557.2828,1,칠곡5
7021051700,02712,복현성모약국앞,Bokhyeon Seongmo Pharmacy,대구광역시,북구,복현1동,12837.181712,3553.625596,2,"719, 북구1"
7021051800,02644,대구삼성창조캠퍼스2,Daegu Samsung Creative Campus,대구광역시,북구,침산2동,12835.8045,3552.9511,2,"323, 523"
7021051900,09208,대구삼성창조캠퍼스1,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,12835.7149,3552.9446,2,"323-1, 523"
7021052000,02506,운암지공원2,Unamji Park,대구광역시,북구,구암동,12833.8856,3555.9107,1,939
7021052100,02545,칠성시장(양친회신협),Chilseong Market,대구광역시,북구,칠성동,12836.089081,3552.680417,2,"가창2, 동구2"
7021052200,01976,금호지구(종점방향),Geumho Area,대구광역시,북구,관문동,12830.6863,3553.742,1,-
7021052300,01990,금호지구(시내방향),Geumho Area,대구광역시,북구,관문동,12830.7586,3553.7199,1,-
7021052400,01983,문주마을앞,Munju Maeul,대구광역시,북구,관문동,12831.453769,3553.888708,2,"7250, 북구4"
7021052500,01969,장태실마을건너,Jangtaesil Maeul,대구광역시,북구,관문동,12832.1628,3553.6895,3,"7250, 급행7, 북구4"
7021052600,01949,장태실마을앞,Jangtaesil Maeul,대구광역시,북구,관문동,12832.151,3553.7,3,"7250, 급행7, 북구4"
7021052700,01885,문주마을건너,Munju Maeul,대구광역시,북구,관문동,12831.480628,3553.883221,2,"7250, 북구4"
7021052900,01998,동침산네거리2,Dongchimsan (4) Junction,대구광역시,북구,침산2동,12835.9737,3553.1962,1,동구2
7021053100,01925,칠곡경북대병원,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.9521,3557.4477,8,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡3, 칠곡4, 팔공3"
7021053200,05219,칠곡경북대병원후문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,12833.9493,3557.3671,3,"급행2, 급행7, 팔공3"
7021053300,01933,매천화성파크드림,Maecheon Hwasung Park Dream Apts,대구광역시,북구,관문동,12832.665335,3554.524929,1,750
7021053400,01473,매천고교,Maecheon High School,대구광역시,북구,태전2동,12832.8023,3554.6969,2,"750, 칠곡4"
7021053500,01477,태전휴먼시아,Taejeon Humansia Apts,대구광역시,북구,태전2동,12832.7863,3554.7022,1,750
7021053600,09212,매천휴먼시아앞,Maecheon Humansia Apts,대구광역시,북구,관문동,12832.681527,3554.51343,2,"750, 칠곡4"
7021053700,01988,농산물도매시장건너,Agricultural Wholesale Market,대구광역시,북구,관문동,12832.5387,3554.2551,2,"750, 북구1"
7021053800,01985,농산물도매시장앞,Agricultural Wholesale Market,대구광역시,북구,관문동,12832.181988,3648.321357,2,"750, 북구1"
7021053900,09277,근로복지공단대구병원앞,Comwel Daegu Hospital,대구광역시,북구,동천동,12833.907631,3557.053949,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054000,05160,학정청아람건너,Hakjeong Chungahram Apts,대구광역시,북구,동천동,12833.9461,3557.256,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054100,03071,학정청아람앞,Hakjeong Chungahram Apts,대구광역시,북구,동천동,12833.9479,3557.2177,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054300,02991,근로복지공단대구병원건너,Comwel Daegu Hospital,대구광역시,북구,동천동,12833.9188,3557.0607,8,"726, 730, 급행2, 급행7, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054400,03068,한라하우젠트,Halla Hauzent Apts,대구광역시,북구,동천동,12833.8841,3556.8882,6,"726, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡4"
7021054600,05029,매천성당건너1,Maecheon Catholic Church,대구광역시,북구,관문동,12832.5305,3554.5714,3,"7250, 730, 칠곡2"
7021054700,02806,대구국제사격장,Daegu International Shooting Range,대구광역시,북구,관문동,12831.5167,3554.6322,1,북구4
7021054800,02754,경대교2,Gyeongdaegyo(Bridge),대구광역시,북구,대현2동,12836.1831,3553.1488,3,"306, 403, 순환2"
7021054900,02756,관음변전소3,KEPCO Gwaneum Substation,대구광역시,북구,관음동,12832.5142,3556.5105,2,"937, 939"
7021055000,02755,관음변전소4,KEPCO Gwaneum Substation,대구광역시,북구,관음동,12832.5099,3556.5182,1,-
7021055100,02934,매천대교2,Maecheondaegyo (Bridge),대구광역시,북구,관문동,12832.3898,3553.7569,2,"7250, 북구4"
7021055200,02964,검단동주민센터1,Geomdan-dong Community Center,대구광역시,북구,검단동,12837.680212,3554.765254,1,북구1
7021055300,02963,검단동주민센터2,Geomdan-dong Community Center,대구광역시,북구,검단동,12837.684587,3554.760564,1,북구1
7021055400,02965,영진교통(종점),Youngjin Transportation Company,대구광역시,북구,검단동,12837.720594,3555.045845,1,653
7021055500,02962,태전우방타운1차,Taejeon Woobang Town 1-cha Apts,대구광역시,북구,태전1동,12832.5342,3554.9601,1,칠곡2
7021055600,02961,태전육교1,Taejeon Overpass,대구광역시,북구,태전1동,12832.50935,3555.195797,1,칠곡2
7021055700,02960,태전육교2,Taejeon Overpass,대구광역시,북구,태전1동,12832.499652,3555.270487,1,칠곡2
7021055800,02974,침산쌍용예가아파트앞,Chimsan Ssangyong Yega Apts,대구광역시,북구,침산3동,12835.3823,3553.6175,2,"403, 칠곡2"
7021055900,02994,유니버시아드레포츠센터앞,Universiade Leports Center,대구광역시,북구,무태조야동,12835.9266,3555.6698,2,"706, 937"
7021056000,02993,도곡교1,Dogokgyo(Bridge),대구광역시,북구,무태조야동,12835.8932,3555.6498,1,북구2
7021056200,02913,도곡교2,Dogokgyo(Bridge),대구광역시,북구,무태조야동,12835.9895,3555.677,1,북구2
7021056300,09262,태전역2,Taejeon Station,대구광역시,북구,태전2동,12832.8693,3555.0858,10,"527, 708, 719, 724, 7250, 726, 730, 750, 급행7, 칠곡4"
7021056500,05308,e편한세상대구금호건너,ePyeonhansesang DaeguGeumho Apts,대구광역시,북구,관문동,12830.5819,3553.9333,2,"204, 북구4"
7021056600,05307,e편한세상대구금호앞,ePyeonhansesang DaeguGeumho Apts,대구광역시,북구,관문동,12830.5735,3553.9733,2,"204, 북구4"
7021056700,02849,태전교회앞,Taejeong Church,대구광역시,북구,태전2동,12833.0377,3555.009,1,북구1
7021056800,02846,태전우방타운3차아파트,Taejeon Woobang Town 3-cha Apts,대구광역시,북구,태전2동,12833.0568,3555.0436,1,북구1
7021056900,02847,온누리교회,Onnuri Church,대구광역시,북구,태전2동,12833.0814,3555.2392,1,북구1
7021057000,02848,태전삼성아파트,Taejeon Samsung Apts,대구광역시,북구,태전2동,12833.0661,3555.2342,1,북구1
7021057100,05301,금호1,Gumho 1,대구광역시,북구,관문동,12831.3081,3553.7762,2,"7250, 북구4"
7021057200,05302,금호천년나무1단지동편건너,Geumho Cheonnyeonnamu Apts.1,대구광역시,북구,관문동,12831.028,3553.856,2,"204, 북구4"
7021057300,05303,사수초등학교건너,Sasu Elementary School,대구광역시,북구,관문동,12830.84094,3554.103792,2,"204, 북구4"
7021057400,05306,사수초등학교앞,Sasu Elementary School,대구광역시,북구,관문동,12830.847,3554.094,2,"204, 북구4"
7021057500,05309,베네딕도수녀원건너,Missionary Benedictine Sisters,대구광역시,북구,관문동,12831.0647,3553.8202,1,북구4
7021057600,05310,금호2,Gumho 2,대구광역시,북구,관문동,12831.3464,3553.8001,2,"7250, 북구4"
7021057700,09264,매천역1,Maecheon Station,대구광역시,북구,관문동,12832.5648,3554.7644,5,"7250, 730, 급행7, 북구1, 칠곡2"
7021057800,02857,매천시장역1,Maecheon Market Station,대구광역시,북구,관문동,12832.7273,3554.2347,2,"750, 북구1"
7021057900,02859,매천시장역2,Maecheon Market Station,대구광역시,북구,관문동,12832.7247,3554.2259,2,"750, 북구1"
7021058000,02860,팔달역1,Paldal Station,대구광역시,북구,관문동,12832.8697,3553.8537,3,"730, 북구4, 칠곡2"
7021058100,09263,팔거역1,Palgeo Station,대구광역시,북구,동천동,12833.54249,3556.680379,6,"706, 730, 칠곡1, 칠곡1-1, 칠곡2, 칠곡5"
7021058200,02874,팔거역2,Palgeo Station,대구광역시,북구,동천동,12833.5343,3556.6891,6,"706, 730, 북구1, 칠곡1-1, 칠곡2, 칠곡5"
7021058400,02877,매천대교3,Maecheondaegyo(Bridge),대구광역시,북구,관문동,12832.468672,3553.782225,1,북구4
7021058500,05328,칠곡운암역1,Chilgokunam Station,대구광역시,북구,구암동,12833.3229,3555.907,7,"708, 719, 726, 937, 939, 칠곡1, 칠곡3"
7021058600,05113,칠곡운암역2,Chilgokunam Station,대구광역시,북구,동천동,12833.328653,3555.91545,6,"708, 719, 726, 937, 939, 칠곡1-1"
7021058700,02862,노곡교1,Nogokgyo(Bridge),대구광역시,북구,노원3동,12833.9822,3554.0324,2,"북구3, 칠곡2"
7021058800,02866,노곡교2,Nogokgyo(Bridge),대구광역시,북구,노원3동,12833.976569,3554.029068,2,"북구3, 칠곡2"
7021058900,09221,금호서한이다음아파트앞,Geumho Seohanidaeum Apts,대구광역시,북구,관문동,12830.607318,3553.830129,3,"7250, 급행7, 북구4"
7021059000,03868,금호서한이다음아파트건너,Geumho Seohanidaeum Apts,대구광역시,북구,관문동,12830.705674,3553.814511,1,북구4
7021059100,03866,금호천년나무1단지앞,Geumho Cheonnyeonnamu Apts.1,대구광역시,북구,관문동,12830.887368,3553.84028,3,"7250, 급행7, 북구4"
7021059200,03871,금호천년나무1단지건너,Geumho Cheonnyeonnamu Apts.1,대구광역시,북구,관문동,12830.892186,3553.828711,1,북구4
7021059300,03870,금호지구종점(시내방향),Geumho Area,대구광역시,북구,관문동,12830.5776,3553.7903,1,204
7021059400,03869,금호지구종점(종점방향),Geumho Area,대구광역시,북구,관문동,12830.563828,3553.782524,1,204
7021059500,03865,금호천년나무1단지동편,Geumho Cheonnyeonnamu Apts.1,대구광역시,북구,관문동,12830.985218,3553.927805,2,"204, 북구4"
7021059600,09220,베네딕도수녀원,Missionary Benedictine Sisters,대구광역시,북구,관문동,12831.122171,3553.830709,3,"7250, 급행7, 북구4"
7021059700,03875,칠곡경대병원역건너,Chilgok KNUMC Station,대구광역시,북구,동천동,12833.561536,3557.603909,3,"730, 칠곡3, 팔공3"
